State,District,Crop,Year,Season,Area,Area Units,Production,Production Units,Yield
Madhya Pradesh,JABALPUR,Mesta,2003-04,Kharif,4100,Hectare,9500,Bales,2.317073171
Madhya Pradesh,KATNI,Mesta,2003-04,Kharif,600,Hectare,1100,Bales,1.833333333
Madhya Pradesh,BURHANPUR,Moong(Green Gram),2003-04,Kharif,709,Hectare,172,Tonnes,0.2425952045
Madhya Pradesh,BURHANPUR,Moong(Green Gram),2003-04,Rabi,13,Hectare,3,Tonnes,0.2307692308
Madhya Pradesh,ANUPPUR,Niger seed,2003-04,Kharif,11624,Hectare,3312,Tonnes,0.2849277357
Madhya Pradesh,ASHOKNAGAR,Niger seed,2003-04,Kharif,36,Hectare,7,Tonnes,0.1944444444
Madhya Pradesh,BALAGHAT,Niger seed,2001-02,Kharif,115,Hectare,24,Tonnes,0.2086956522
Madhya Pradesh,BALAGHAT,Niger seed,2002-03,Kharif,138,Hectare,23,Tonnes,0.1666666667
Madhya Pradesh,BALAGHAT,Niger seed,2003-04,Kharif,68,Hectare,11,Tonnes,0.1617647059
Madhya Pradesh,BETUL,Niger seed,2001-02,Kharif,10372,Hectare,2285,Tonnes,0.2203046664
Madhya Pradesh,BETUL,Niger seed,2002-03,Kharif,9498,Hectare,2093,Tonnes,0.2203621815
Madhya Pradesh,BETUL,Niger seed,2003-04,Kharif,11564,Hectare,2635,Tonnes,0.2278623314
Madhya Pradesh,BHIND,Niger seed,2001-02,Kharif,4,Hectare,1,Tonnes,0.25
Madhya Pradesh,BHIND,Niger seed,2002-03,Kharif,8,Hectare,0.01,Tonnes,0.00125
Madhya Pradesh,BHIND,Niger seed,2003-04,Kharif,2,Hectare,0,Tonnes,0
Madhya Pradesh,CHHATARPUR,Niger seed,2001-02,Kharif,40,Hectare,6,Tonnes,0.15
Madhya Pradesh,CHHATARPUR,Niger seed,2002-03,Kharif,29,Hectare,3,Tonnes,0.1034482759
Madhya Pradesh,CHHATARPUR,Niger seed,2003-04,Kharif,66,Hectare,7,Tonnes,0.1060606061
Madhya Pradesh,CHHINDWARA,Niger seed,2001-02,Kharif,24607,Hectare,5336,Tonnes,0.2168488641
Madhya Pradesh,CHHINDWARA,Niger seed,2002-03,Kharif,23634,Hectare,2648,Tonnes,0.1120419734
Madhya Pradesh,CHHINDWARA,Niger seed,2003-04,Kharif,21585,Hectare,4135,Tonnes,0.1915682187
Madhya Pradesh,DAMOH,Niger seed,2001-02,Kharif,6,Hectare,1,Tonnes,0.1666666667
Madhya Pradesh,DAMOH,Niger seed,2002-03,Kharif,1,Hectare,0.01,Tonnes,0.01
Madhya Pradesh,DAMOH,Niger seed,2003-04,Kharif,2,Hectare,0,Tonnes,0
Madhya Pradesh,DINDORI,Niger seed,2001-02,Kharif,28146,Hectare,5086,Tonnes,0.1807006324
Madhya Pradesh,DINDORI,Niger seed,2002-03,Kharif,27215,Hectare,3541,Tonnes,0.1301120705
Madhya Pradesh,DINDORI,Niger seed,2003-04,Kharif,27550,Hectare,5676,Tonnes,0.2060254083
Madhya Pradesh,GUNA,Niger seed,2001-02,Kharif,685,Hectare,140,Tonnes,0.204379562
Madhya Pradesh,GUNA,Niger seed,2002-03,Kharif,329,Hectare,30,Tonnes,0.09118541033
Madhya Pradesh,GUNA,Niger seed,2003-04,Kharif,113,Hectare,24,Tonnes,0.2123893805
Madhya Pradesh,HARDA,Niger seed,2001-02,Kharif,2,Hectare,1,Tonnes,0.5
Madhya Pradesh,HARDA,Niger seed,2002-03,Kharif,2,Hectare,1,Tonnes,0.5
Madhya Pradesh,HARDA,Niger seed,2003-04,Kharif,2,Hectare,1,Tonnes,0.5
Madhya Pradesh,HOSHANGABAD,Niger seed,2001-02,Kharif,1,Hectare,0.01,Tonnes,0.01
Madhya Pradesh,JABALPUR,Niger seed,2001-02,Kharif,5676,Hectare,1417,Tonnes,0.2496476392
Madhya Pradesh,JABALPUR,Niger seed,2002-03,Kharif,5632,Hectare,931,Tonnes,0.1653053977
Madhya Pradesh,JABALPUR,Niger seed,2003-04,Kharif,5636,Hectare,1578,Tonnes,0.2799858055
Madhya Pradesh,KATNI,Niger seed,2001-02,Kharif,58,Hectare,12,Tonnes,0.2068965517
Madhya Pradesh,KATNI,Niger seed,2002-03,Kharif,41,Hectare,5,Tonnes,0.1219512195
Madhya Pradesh,KATNI,Niger seed,2003-04,Kharif,43,Hectare,10,Tonnes,0.2325581395
Madhya Pradesh,KHANDWA,Niger seed,2001-02,Kharif,2,Hectare,0.01,Tonnes,0.005
Madhya Pradesh,KHANDWA,Niger seed,2003-04,Kharif,17,Hectare,4,Tonnes,0.2352941176
Madhya Pradesh,MANDLA,Niger seed,2001-02,Kharif,7860,Hectare,1562,Tonnes,0.1987277354
Madhya Pradesh,MANDLA,Niger seed,2002-03,Kharif,7853,Hectare,1447,Tonnes,0.1842607921
Madhya Pradesh,MANDLA,Niger seed,2003-04,Kharif,7863,Hectare,1734,Tonnes,0.2205265166
Madhya Pradesh,NARSINGHPUR,Niger seed,2001-02,Kharif,412,Hectare,167,Tonnes,0.4053398058
Madhya Pradesh,NARSINGHPUR,Niger seed,2002-03,Kharif,306,Hectare,127,Tonnes,0.4150326797
Madhya Pradesh,NARSINGHPUR,Niger seed,2003-04,Kharif,227,Hectare,96,Tonnes,0.422907489
Madhya Pradesh,PANNA,Niger seed,2002-03,Kharif,12,Hectare,1,Tonnes,0.08333333333
Madhya Pradesh,PANNA,Niger seed,2003-04,Kharif,6,Hectare,1,Tonnes,0.1666666667
Madhya Pradesh,RAISEN,Niger seed,2001-02,Kharif,25,Hectare,10,Tonnes,0.4
Madhya Pradesh,RAISEN,Niger seed,2002-03,Kharif,34,Hectare,13,Tonnes,0.3823529412
Madhya Pradesh,RAISEN,Niger seed,2003-04,Kharif,24,Hectare,10,Tonnes,0.4166666667
Madhya Pradesh,RATLAM,Niger seed,2001-02,Kharif,1,Hectare,0.01,Tonnes,0.01
Madhya Pradesh,RATLAM,Niger seed,2002-03,Kharif,2,Hectare,1,Tonnes,0.5
Madhya Pradesh,RATLAM,Niger seed,2003-04,Kharif,2,Hectare,1,Tonnes,0.5
Madhya Pradesh,REWA,Niger seed,2001-02,Kharif,3,Hectare,0.01,Tonnes,0.003333333333
Madhya Pradesh,SAGAR,Niger seed,2001-02,Kharif,489,Hectare,85,Tonnes,0.1738241309
Madhya Pradesh,SAGAR,Niger seed,2002-03,Kharif,355,Hectare,46,Tonnes,0.1295774648
Madhya Pradesh,SAGAR,Niger seed,2003-04,Kharif,392,Hectare,82,Tonnes,0.2091836735
Madhya Pradesh,SATNA,Niger seed,2001-02,Kharif,1,Hectare,0.01,Tonnes,0.01
Madhya Pradesh,SATNA,Niger seed,2002-03,Kharif,1,Hectare,0.01,Tonnes,0.01
Madhya Pradesh,SEONI,Niger seed,2001-02,Kharif,12587,Hectare,2730,Tonnes,0.2168904425
Madhya Pradesh,SEONI,Niger seed,2002-03,Kharif,10954,Hectare,1781,Tonnes,0.1625890086
Madhya Pradesh,SEONI,Niger seed,2003-04,Kharif,10153,Hectare,2275,Tonnes,0.2240717029
Madhya Pradesh,SHAHDOL,Niger seed,2001-02,Kharif,12942,Hectare,3688,Tonnes,0.2849636841
Madhya Pradesh,SHAHDOL,Niger seed,2002-03,Kharif,11935,Hectare,3153,Tonnes,0.2641809803
Madhya Pradesh,SHAHDOL,Niger seed,2003-04,Kharif,524,Hectare,149,Tonnes,0.284351145
Madhya Pradesh,SHEOPUR,Niger seed,2002-03,Kharif,2,Hectare,0.01,Tonnes,0.005
Madhya Pradesh,SHIVPURI,Niger seed,2001-02,Kharif,103,Hectare,22,Tonnes,0.213592233
Madhya Pradesh,SHIVPURI,Niger seed,2002-03,Kharif,30,Hectare,1,Tonnes,0.03333333333
Madhya Pradesh,SHIVPURI,Niger seed,2003-04,Kharif,28,Hectare,7,Tonnes,0.25
Madhya Pradesh,SIDHI,Niger seed,2001-02,Kharif,2976,Hectare,1255,Tonnes,0.4217069892
Madhya Pradesh,SIDHI,Niger seed,2002-03,Kharif,2457,Hectare,953,Tonnes,0.3878713879
Madhya Pradesh,SIDHI,Niger seed,2003-04,Kharif,2685,Hectare,1132,Tonnes,0.4216014898
Madhya Pradesh,UJJAIN,Niger seed,2001-02,Kharif,1,Hectare,0.01,Tonnes,0.01
Madhya Pradesh,UMARIA,Niger seed,2001-02,Kharif,2100,Hectare,544,Tonnes,0.259047619
Madhya Pradesh,UMARIA,Niger seed,2002-03,Kharif,1964,Hectare,488,Tonnes,0.2484725051
Madhya Pradesh,UMARIA,Niger seed,2003-04,Kharif,2144,Hectare,566,Tonnes,0.2639925373
Madhya Pradesh,VIDISHA,Niger seed,2002-03,Kharif,68,Hectare,10,Tonnes,0.1470588235
Madhya Pradesh,VIDISHA,Niger seed,2003-04,Kharif,12,Hectare,2,Tonnes,0.1666666667
Madhya Pradesh,ANUPPUR,Onion,2003-04,Whole Year,76,Hectare,689,Tonnes,9.065789474
Madhya Pradesh,ASHOKNAGAR,Onion,2003-04,Whole Year,49,Hectare,554,Tonnes,11.30612245
Madhya Pradesh,BALAGHAT,Onion,2001-02,Whole Year,262,Hectare,5710,Tonnes,21.79389313
Madhya Pradesh,BALAGHAT,Onion,2002-03,Whole Year,205,Hectare,4291,Tonnes,20.93170732
Madhya Pradesh,BALAGHAT,Onion,2003-04,Whole Year,219,Hectare,4291,Tonnes,19.59360731
Madhya Pradesh,BARWANI,Onion,2001-02,Whole Year,627,Hectare,5275,Tonnes,8.41307815
Madhya Pradesh,BARWANI,Onion,2002-03,Whole Year,931,Hectare,8183,Tonnes,8.789473684
Madhya Pradesh,BARWANI,Onion,2003-04,Whole Year,1021,Hectare,7450,Tonnes,7.296767875
Madhya Pradesh,BETUL,Onion,2001-02,Whole Year,280,Hectare,5333,Tonnes,19.04642857
Madhya Pradesh,BETUL,Onion,2002-03,Whole Year,308,Hectare,5636,Tonnes,18.2987013
Madhya Pradesh,BETUL,Onion,2003-04,Whole Year,322,Hectare,5432,Tonnes,16.86956522
Madhya Pradesh,BHIND,Onion,2001-02,Whole Year,201,Hectare,1973,Tonnes,9.815920398
Madhya Pradesh,BHIND,Onion,2002-03,Whole Year,176,Hectare,1659,Tonnes,9.426136364
Madhya Pradesh,BHIND,Onion,2003-04,Whole Year,164,Hectare,1279,Tonnes,7.798780488
Madhya Pradesh,BHOPAL,Onion,2001-02,Whole Year,638,Hectare,6407,Tonnes,10.04231975
Madhya Pradesh,BHOPAL,Onion,2002-03,Whole Year,615,Hectare,5932,Tonnes,9.645528455
Madhya Pradesh,BHOPAL,Onion,2003-04,Whole Year,748,Hectare,8103,Tonnes,10.8328877
Madhya Pradesh,BURHANPUR,Onion,2003-04,Whole Year,208,Hectare,6754,Tonnes,32.47115385
Madhya Pradesh,CHHATARPUR,Onion,2001-02,Whole Year,670,Hectare,6358,Tonnes,9.489552239
Madhya Pradesh,CHHATARPUR,Onion,2002-03,Whole Year,726,Hectare,6619,Tonnes,9.11707989
Madhya Pradesh,CHHATARPUR,Onion,2003-04,Whole Year,769,Hectare,6561,Tonnes,8.531859558
Madhya Pradesh,CHHINDWARA,Onion,2001-02,Whole Year,736,Hectare,15895,Tonnes,21.59646739
Madhya Pradesh,CHHINDWARA,Onion,2002-03,Whole Year,840,Hectare,16755,Tonnes,19.94642857
Madhya Pradesh,CHHINDWARA,Onion,2003-04,Whole Year,845,Hectare,18927,Tonnes,22.39881657
Madhya Pradesh,DAMOH,Onion,2001-02,Whole Year,500,Hectare,10618,Tonnes,21.236
Madhya Pradesh,DAMOH,Onion,2002-03,Whole Year,496,Hectare,10118,Tonnes,20.39919355
Madhya Pradesh,DAMOH,Onion,2003-04,Whole Year,505,Hectare,10080,Tonnes,19.96039604
Madhya Pradesh,DATIA,Onion,2001-02,Whole Year,80,Hectare,856,Tonnes,10.7
Madhya Pradesh,DATIA,Onion,2002-03,Whole Year,84,Hectare,536,Tonnes,6.380952381
Madhya Pradesh,DATIA,Onion,2003-04,Whole Year,56,Hectare,505,Tonnes,9.017857143
Madhya Pradesh,DEWAS,Onion,2001-02,Whole Year,868,Hectare,10545,Tonnes,12.14861751
Madhya Pradesh,DEWAS,Onion,2002-03,Whole Year,1018,Hectare,11691,Tonnes,11.48428291
Madhya Pradesh,DEWAS,Onion,2003-04,Whole Year,1621,Hectare,19949,Tonnes,12.30660086
Madhya Pradesh,DHAR,Onion,2001-02,Whole Year,442,Hectare,4303,Tonnes,9.735294118
Madhya Pradesh,DHAR,Onion,2002-03,Whole Year,640,Hectare,5984,Tonnes,9.35
Madhya Pradesh,DHAR,Onion,2003-04,Whole Year,757,Hectare,7174,Tonnes,9.476882431
Madhya Pradesh,DINDORI,Onion,2001-02,Whole Year,25,Hectare,437,Tonnes,17.48
Madhya Pradesh,DINDORI,Onion,2002-03,Whole Year,31,Hectare,447,Tonnes,14.41935484
Madhya Pradesh,DINDORI,Onion,2003-04,Whole Year,26,Hectare,402,Tonnes,15.46153846
Madhya Pradesh,GUNA,Onion,2001-02,Whole Year,214,Hectare,3081,Tonnes,14.39719626
Madhya Pradesh,GUNA,Onion,2002-03,Whole Year,151,Hectare,1352,Tonnes,8.953642384
Madhya Pradesh,GUNA,Onion,2003-04,Whole Year,88,Hectare,1107,Tonnes,12.57954545
Madhya Pradesh,GWALIOR,Onion,2001-02,Whole Year,116,Hectare,2067,Tonnes,17.81896552
Madhya Pradesh,GWALIOR,Onion,2002-03,Whole Year,86,Hectare,1379,Tonnes,16.03488372
Madhya Pradesh,GWALIOR,Onion,2003-04,Whole Year,72,Hectare,763,Tonnes,10.59722222
Madhya Pradesh,HARDA,Onion,2001-02,Whole Year,119,Hectare,1757,Tonnes,14.76470588
Madhya Pradesh,HARDA,Onion,2002-03,Whole Year,132,Hectare,1770,Tonnes,13.40909091
Madhya Pradesh,HARDA,Onion,2003-04,Whole Year,190,Hectare,2431,Tonnes,12.79473684
Madhya Pradesh,HOSHANGABAD,Onion,2001-02,Whole Year,521,Hectare,8813,Tonnes,16.91554702
Madhya Pradesh,HOSHANGABAD,Onion,2002-03,Whole Year,425,Hectare,5699,Tonnes,13.40941176
Madhya Pradesh,HOSHANGABAD,Onion,2003-04,Whole Year,474,Hectare,6064,Tonnes,12.79324895
Madhya Pradesh,INDORE,Onion,2001-02,Whole Year,744,Hectare,9072,Tonnes,12.19354839
Madhya Pradesh,INDORE,Onion,2002-03,Whole Year,900,Hectare,10543,Tonnes,11.71444444
Madhya Pradesh,INDORE,Onion,2003-04,Whole Year,1368,Hectare,17494,Tonnes,12.7880117
Madhya Pradesh,JABALPUR,Onion,2001-02,Whole Year,266,Hectare,6744,Tonnes,25.35338346
Madhya Pradesh,JABALPUR,Onion,2002-03,Whole Year,218,Hectare,5442,Tonnes,24.96330275
Madhya Pradesh,JABALPUR,Onion,2003-04,Whole Year,220,Hectare,5829,Tonnes,26.49545455
Madhya Pradesh,JHABUA,Onion,2001-02,Whole Year,135,Hectare,1253,Tonnes,9.281481481
Madhya Pradesh,JHABUA,Onion,2002-03,Whole Year,195,Hectare,2047,Tonnes,10.4974359
Madhya Pradesh,JHABUA,Onion,2003-04,Whole Year,280,Hectare,2703,Tonnes,9.653571429
Madhya Pradesh,KATNI,Onion,2001-02,Whole Year,275,Hectare,5056,Tonnes,18.38545455
Madhya Pradesh,KATNI,Onion,2002-03,Whole Year,306,Hectare,7641,Tonnes,24.97058824
Madhya Pradesh,KATNI,Onion,2003-04,Whole Year,332,Hectare,5108,Tonnes,15.38554217
Madhya Pradesh,KHANDWA,Onion,2001-02,Whole Year,3104,Hectare,65740,Tonnes,21.17912371
Madhya Pradesh,KHANDWA,Onion,2002-03,Whole Year,3551,Hectare,87827,Tonnes,24.73303295
Madhya Pradesh,KHANDWA,Onion,2003-04,Whole Year,3872,Hectare,72273,Tonnes,18.66554752
Madhya Pradesh,KHARGONE,Onion,2001-02,Whole Year,412,Hectare,3527,Tonnes,8.560679612
Madhya Pradesh,KHARGONE,Onion,2002-03,Whole Year,651,Hectare,5722,Tonnes,8.789554531
Madhya Pradesh,KHARGONE,Onion,2003-04,Whole Year,759,Hectare,5538,Tonnes,7.296442688
Madhya Pradesh,MANDLA,Onion,2001-02,Whole Year,175,Hectare,2573,Tonnes,14.70285714
Madhya Pradesh,MANDLA,Onion,2002-03,Whole Year,193,Hectare,2727,Tonnes,14.12953368
Madhya Pradesh,MANDLA,Onion,2003-04,Whole Year,221,Hectare,3363,Tonnes,15.21719457
Madhya Pradesh,MANDSAUR,Onion,2001-02,Whole Year,292,Hectare,2880,Tonnes,9.863013699
Madhya Pradesh,MANDSAUR,Onion,2002-03,Whole Year,369,Hectare,2797,Tonnes,7.579945799
Madhya Pradesh,MANDSAUR,Onion,2003-04,Whole Year,294,Hectare,2694,Tonnes,9.163265306
Madhya Pradesh,MORENA,Onion,2001-02,Whole Year,65,Hectare,540,Tonnes,8.307692308
Madhya Pradesh,MORENA,Onion,2002-03,Whole Year,43,Hectare,257,Tonnes,5.976744186
Madhya Pradesh,MORENA,Onion,2003-04,Whole Year,22,Hectare,155,Tonnes,7.045454545
Madhya Pradesh,NARSINGHPUR,Onion,2001-02,Whole Year,602,Hectare,12213,Tonnes,20.28737542
Madhya Pradesh,NARSINGHPUR,Onion,2002-03,Whole Year,595,Hectare,11119,Tonnes,18.68739496
Madhya Pradesh,NARSINGHPUR,Onion,2003-04,Whole Year,592,Hectare,10649,Tonnes,17.98817568
Madhya Pradesh,NEEMUCH,Onion,2001-02,Whole Year,291,Hectare,3588,Tonnes,12.32989691
Madhya Pradesh,NEEMUCH,Onion,2002-03,Whole Year,272,Hectare,3049,Tonnes,11.20955882
Madhya Pradesh,NEEMUCH,Onion,2003-04,Whole Year,350,Hectare,3724,Tonnes,10.64
Madhya Pradesh,PANNA,Onion,2001-02,Whole Year,343,Hectare,2802,Tonnes,8.16909621
Madhya Pradesh,PANNA,Onion,2002-03,Whole Year,371,Hectare,2910,Tonnes,7.843665768
Madhya Pradesh,PANNA,Onion,2003-04,Whole Year,342,Hectare,2955,Tonnes,8.640350877
Madhya Pradesh,RAISEN,Onion,2001-02,Whole Year,294,Hectare,3550,Tonnes,12.07482993
Madhya Pradesh,RAISEN,Onion,2002-03,Whole Year,309,Hectare,3583,Tonnes,11.59546926
Madhya Pradesh,RAISEN,Onion,2003-04,Whole Year,458,Hectare,5422,Tonnes,11.83842795
Madhya Pradesh,RAJGARH,Onion,2001-02,Whole Year,716,Hectare,6084,Tonnes,8.497206704
Madhya Pradesh,RAJGARH,Onion,2002-03,Whole Year,496,Hectare,4125,Tonnes,8.316532258
Madhya Pradesh,RAJGARH,Onion,2003-04,Whole Year,1080,Hectare,11580,Tonnes,10.72222222
Madhya Pradesh,RATLAM,Onion,2001-02,Whole Year,522,Hectare,14040,Tonnes,26.89655172
Madhya Pradesh,RATLAM,Onion,2002-03,Whole Year,482,Hectare,14234,Tonnes,29.53112033
Madhya Pradesh,RATLAM,Onion,2003-04,Whole Year,789,Hectare,22619,Tonnes,28.66793409
Madhya Pradesh,REWA,Onion,2001-02,Whole Year,754,Hectare,6159,Tonnes,8.168435013
Madhya Pradesh,REWA,Onion,2002-03,Whole Year,752,Hectare,5214,Tonnes,6.933510638
Madhya Pradesh,REWA,Onion,2003-04,Whole Year,807,Hectare,5235,Tonnes,6.486988848
Madhya Pradesh,SAGAR,Onion,2001-02,Whole Year,1799,Hectare,27430,Tonnes,15.24735964
Madhya Pradesh,SAGAR,Onion,2002-03,Whole Year,1624,Hectare,23787,Tonnes,14.64716749
Madhya Pradesh,SAGAR,Onion,2003-04,Whole Year,1782,Hectare,29799,Tonnes,16.72222222
Madhya Pradesh,SATNA,Onion,2001-02,Whole Year,1321,Hectare,9124,Tonnes,6.906888721
Madhya Pradesh,SATNA,Onion,2002-03,Whole Year,1370,Hectare,10363,Tonnes,7.564233577
Madhya Pradesh,SATNA,Onion,2003-04,Whole Year,1772,Hectare,12764,Tonnes,7.203160271
Madhya Pradesh,SEHORE,Onion,2001-02,Whole Year,531,Hectare,6407,Tonnes,12.06591337
Madhya Pradesh,SEHORE,Onion,2002-03,Whole Year,578,Hectare,6697,Tonnes,11.58650519
Madhya Pradesh,SEHORE,Onion,2003-04,Whole Year,701,Hectare,7601,Tonnes,10.84308131
Madhya Pradesh,SEONI,Onion,2001-02,Whole Year,337,Hectare,8418,Tonnes,24.97922849
Madhya Pradesh,SEONI,Onion,2002-03,Whole Year,358,Hectare,8589,Tonnes,23.99162011
Madhya Pradesh,SEONI,Onion,2003-04,Whole Year,380,Hectare,8775,Tonnes,23.09210526
Madhya Pradesh,SHAHDOL,Onion,2001-02,Whole Year,143,Hectare,1253,Tonnes,8.762237762
Madhya Pradesh,SHAHDOL,Onion,2002-03,Whole Year,153,Hectare,1288,Tonnes,8.418300654
Madhya Pradesh,SHAHDOL,Onion,2003-04,Whole Year,123,Hectare,970,Tonnes,7.886178862
Madhya Pradesh,SHAJAPUR,Onion,2001-02,Whole Year,1581,Hectare,19001,Tonnes,12.01834282
Madhya Pradesh,SHAJAPUR,Onion,2002-03,Whole Year,1875,Hectare,18988,Tonnes,10.12693333
Madhya Pradesh,SHAJAPUR,Onion,2003-04,Whole Year,3578,Hectare,44081,Tonnes,12.32001118
Madhya Pradesh,SHEOPUR,Onion,2001-02,Whole Year,39,Hectare,324,Tonnes,8.307692308
Madhya Pradesh,SHEOPUR,Onion,2002-03,Whole Year,2,Hectare,13,Tonnes,6.5
Madhya Pradesh,SHEOPUR,Onion,2003-04,Whole Year,62,Hectare,438,Tonnes,7.064516129
Madhya Pradesh,SHIVPURI,Onion,2001-02,Whole Year,214,Hectare,2637,Tonnes,12.32242991
Madhya Pradesh,SHIVPURI,Onion,2002-03,Whole Year,204,Hectare,2109,Tonnes,10.33823529
Madhya Pradesh,SHIVPURI,Onion,2003-04,Whole Year,334,Hectare,3753,Tonnes,11.23652695
Madhya Pradesh,SIDHI,Onion,2001-02,Whole Year,524,Hectare,3420,Tonnes,6.526717557
Madhya Pradesh,SIDHI,Onion,2002-03,Whole Year,566,Hectare,4435,Tonnes,7.835689046
Madhya Pradesh,SIDHI,Onion,2003-04,Whole Year,575,Hectare,3656,Tonnes,6.35826087
Madhya Pradesh,TIKAMGARH,Onion,2001-02,Whole Year,441,Hectare,3857,Tonnes,8.746031746
Madhya Pradesh,TIKAMGARH,Onion,2002-03,Whole Year,396,Hectare,3325,Tonnes,8.396464646
Madhya Pradesh,TIKAMGARH,Onion,2003-04,Whole Year,370,Hectare,2665,Tonnes,7.202702703
Madhya Pradesh,UJJAIN,Onion,2001-02,Whole Year,639,Hectare,5488,Tonnes,8.588419405
Madhya Pradesh,UJJAIN,Onion,2002-03,Whole Year,692,Hectare,5843,Tonnes,8.443641618
Madhya Pradesh,UJJAIN,Onion,2003-04,Whole Year,1067,Hectare,13922,Tonnes,13.04779756
Madhya Pradesh,UMARIA,Onion,2001-02,Whole Year,67,Hectare,587,Tonnes,8.76119403
Madhya Pradesh,UMARIA,Onion,2002-03,Whole Year,69,Hectare,583,Tonnes,8.449275362
Madhya Pradesh,UMARIA,Onion,2003-04,Whole Year,90,Hectare,710,Tonnes,7.888888889
Madhya Pradesh,VIDISHA,Onion,2001-02,Whole Year,132,Hectare,1401,Tonnes,10.61363636
Madhya Pradesh,VIDISHA,Onion,2002-03,Whole Year,166,Hectare,1667,Tonnes,10.04216867
Madhya Pradesh,VIDISHA,Onion,2003-04,Whole Year,128,Hectare,1147,Tonnes,8.9609375
Madhya Pradesh,ANUPPUR,Other Rabi pulses,2003-04,Rabi,8168,Hectare,3367,Tonnes,0.4122184133
Madhya Pradesh,ASHOKNAGAR,Other Rabi pulses,2003-04,Rabi,11937,Hectare,8055,Tonnes,0.6747926615
Madhya Pradesh,BALAGHAT,Other Rabi pulses,2001-02,Rabi,18134,Hectare,9142,Tonnes,0.5041358774
Madhya Pradesh,BALAGHAT,Other Rabi pulses,2002-03,Rabi,17347,Hectare,9035,Tonnes,0.5208393382
Madhya Pradesh,BALAGHAT,Other Rabi pulses,2003-04,Rabi,18608,Hectare,9638,Tonnes,0.5179492691
Madhya Pradesh,BARWANI,Other Rabi pulses,2001-02,Rabi,276,Hectare,62,Tonnes,0.2246376812
Madhya Pradesh,BARWANI,Other Rabi pulses,2002-03,Rabi,506,Hectare,103,Tonnes,0.2035573123
Madhya Pradesh,BARWANI,Other Rabi pulses,2003-04,Rabi,635,Hectare,175,Tonnes,0.2755905512
Madhya Pradesh,BETUL,Other Rabi pulses,2001-02,Rabi,6749,Hectare,2385,Tonnes,0.3533856868
Madhya Pradesh,BETUL,Other Rabi pulses,2002-03,Rabi,6905,Hectare,2468,Tonnes,0.3574221579
Madhya Pradesh,BETUL,Other Rabi pulses,2003-04,Rabi,7491,Hectare,2904,Tonnes,0.3876651982
Madhya Pradesh,BHIND,Other Rabi pulses,2001-02,Rabi,21247,Hectare,10123,Tonnes,0.4764437332
Madhya Pradesh,BHIND,Other Rabi pulses,2002-03,Rabi,18134,Hectare,6254,Tonnes,0.3448770266
Madhya Pradesh,BHIND,Other Rabi pulses,2003-04,Rabi,19776,Hectare,10235,Tonnes,0.517546521
Madhya Pradesh,BHOPAL,Other Rabi pulses,2001-02,Rabi,4621,Hectare,2232,Tonnes,0.483012335
Madhya Pradesh,BHOPAL,Other Rabi pulses,2002-03,Rabi,4008,Hectare,1720,Tonnes,0.4291417166
Madhya Pradesh,BHOPAL,Other Rabi pulses,2003-04,Rabi,3937,Hectare,1855,Tonnes,0.4711709423
Madhya Pradesh,CHHATARPUR,Other Rabi pulses,2001-02,Rabi,32232,Hectare,10273,Tonnes,0.3187205262
Madhya Pradesh,CHHATARPUR,Other Rabi pulses,2002-03,Rabi,30423,Hectare,9432,Tonnes,0.3100285968
Madhya Pradesh,CHHATARPUR,Other Rabi pulses,2003-04,Rabi,31819,Hectare,10528,Tonnes,0.3308714919
Madhya Pradesh,CHHINDWARA,Other Rabi pulses,2001-02,Rabi,4196,Hectare,1474,Tonnes,0.3512869399
Madhya Pradesh,CHHINDWARA,Other Rabi pulses,2002-03,Rabi,4966,Hectare,1524,Tonnes,0.3068868304
Madhya Pradesh,CHHINDWARA,Other Rabi pulses,2003-04,Rabi,5400,Hectare,2486,Tonnes,0.4603703704
Madhya Pradesh,DAMOH,Other Rabi pulses,2001-02,Rabi,29566,Hectare,14034,Tonnes,0.4746668471
Madhya Pradesh,DAMOH,Other Rabi pulses,2002-03,Rabi,18430,Hectare,5805,Tonnes,0.3149755833
Madhya Pradesh,DAMOH,Other Rabi pulses,2003-04,Rabi,17683,Hectare,8757,Tonnes,0.4952213991
Madhya Pradesh,DATIA,Other Rabi pulses,2001-02,Rabi,25523,Hectare,13350,Tonnes,0.5230576343
Madhya Pradesh,DATIA,Other Rabi pulses,2002-03,Rabi,23262,Hectare,10620,Tonnes,0.4565385607
Madhya Pradesh,DATIA,Other Rabi pulses,2003-04,Rabi,27210,Hectare,15303,Tonnes,0.5624035281
Madhya Pradesh,DEWAS,Other Rabi pulses,2001-02,Rabi,2205,Hectare,937,Tonnes,0.4249433107
Madhya Pradesh,DEWAS,Other Rabi pulses,2002-03,Rabi,2194,Hectare,1002,Tonnes,0.4567000912
Madhya Pradesh,DEWAS,Other Rabi pulses,2003-04,Rabi,2744,Hectare,1270,Tonnes,0.4628279883
Madhya Pradesh,DHAR,Other Rabi pulses,2001-02,Rabi,6452,Hectare,2679,Tonnes,0.4152200868
Madhya Pradesh,DHAR,Other Rabi pulses,2002-03,Rabi,1742,Hectare,711,Tonnes,0.4081515499
Madhya Pradesh,DHAR,Other Rabi pulses,2003-04,Rabi,2857,Hectare,1513,Tonnes,0.5295764788
